내용링크,제목,작가,별점,줄거리,태그,관심,이용가,몇화,이미지링크
/webtoon/list?titleId=809218,옷장 속 해골과 로버맨스,청보리,9.79,"""반드시 55억 받을 때까지 살거야!""
위기특화 여고생의 고군분투 생존일지!

점만 보면 항상 단명한다는 소리를 듣던 19살 ‘양사양’은
점술가 ‘이흠’의 도움으로 복권 1등, 무려 55억에 당첨된다.
하지만 당첨의 기쁨도 잠시, 그에게 무시무시한 예언을 듣게 되는데…

“고객님은 복권 1등에 당첨될 순 있어도, 당첨금을 받을 순 없어요.
왜냐하면 20살이 되기 전에 살해당할 운이니까요.”

당첨금 수령까지 남은 기간 7개월.
과연 그녀는 무사히 성인이 되어 당첨금을 받을 수 있을까?",#로맨스#완결로맨스,3794,전체연령가,총 85화,https://image-comic.pstatic.net/webtoon/809218/1/thumbnail_202x120_7018351160983826996.jpg
/webtoon/list?titleId=783590,용사참수인,김세래,9.91,"사형집행인으로 용사를 참수하고 은퇴하여 자유인이 된 데닐 패트릭은 한적한 산골에서 무료한 나날을 보낸다.
그러던 어느 날 난데없이 딸이라고 찾아온 아이의 등장에 데닐 패트릭의 인생은 산골을 벗어나 전 대륙을 향하게 되는데...",#판타지#판무,45148,15세 이용가,총 77화,https://image-comic.pstatic.net/webtoon/783590/1/thumbnail_202x120_8fdd43cf-fd4d-4977-9a24-3b6ae6e048f5.jpg
/webtoon/list?titleId=785855,짝사랑 마들렌,미이,9.96,"취미가 없는 취미클래스 MD, 유지아. 
달달함과는 거리가 먼 워커홀릭 지아에게도 아련하고 풋풋한 첫사랑의 기억이 있다.
그런데 새 프로젝트의 파트너가 멀리서만 바라보던 그 짝사랑, 방은오라고?!
얘... 원래 이런 성격이었나? 10년에 걸친 달콤한 첫사랑 로맨스!",#로맨스#짝사랑#완결로맨스,39445,전체연령가,총 70화,https://image-comic.pstatic.net/webtoon/785855/1/thumbnail_202x120_d98ecf2a-d5bf-4e48-8d41-e160c18d654a.jpg
/webtoon/list?titleId=796827,회귀한 천재 헌터의 슬기로운 청소생활,고일고일 / 달비트,9.79,"세계 최초 SSS랭크 천재 헌터 김준우. 어느 날 습격을 당해 죽게 되고, 10년 전으로 회귀한다.
스킬은 모두 봉인됐고, 해제를 위해서는 극한 직업인 던전 청소부로 일을 해야 하는데?!
하지만 이 청소부, 남다르다! 현직 헌터보다 더 강한 전직 헌터의 망나니식 청소가 시작된다!
원작 제공 : 영상출판미디어",#판타지#사이다#회귀#헌터물#먼치킨#소설원작,171809,전체연령가,총 45화,https://image-comic.pstatic.net/webtoon/796827/45/thumbnail_202x120_d66b6148-5a41-420a-a854-bbe04254f437.jpg
/webtoon/list?titleId=801008,진검승부,김준형 / 용불,9.53,"[드라마원작] 법이 쟤네 편인데 어떻게 법을 갖고 싸워?
날티와 행동으로 중무장한 검사계의 이단아, '진정'!
나쁜 놈들을 잡기 위해 정법보다는 편법을,
정석보다는 꼼수를, 성실함보다는 불량함을 택했다!
그의 목표는 오직, 하나!
진실을 밝혀내고, 사회의 거대 악을 끌어내린다!
정의의 편에서 부정부패한 권력자들을 처단해나가는
진짜 검사 '진정'의 시원한 승부가 시작된다!",#드라마#범죄#법정드라마#드라마&영화 원작웹툰#직업드라마#두뇌싸움,31841,12세 이용가,총 42화,https://image-comic.pstatic.net/webtoon/801008/1/thumbnail_202x120_3977302312354145335.jpg
/webtoon/list?titleId=703846,여신강림,야옹이,9.34,"네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡
메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?",#로맨스#아이돌#드라마&영화 원작웹툰#인플루언서#삼각관계#완결무료,1242556,12세 이용가,총 261화,https://image-comic.pstatic.net/webtoon/703846/1/optimized_thumbnail_202x120_7f57253c-0921-44b2-a207-152c795698d1.jpg
/webtoon/list?titleId=808955,시크릿 코드,꾸렛 / 아이,8.09,"청춘의 사랑은 언제나 뜨겁다.

주변에 한 명쯤 있을 법한 사람, 혹은 있었으면 좋겠다는 사람들이 각기 다른 이유로 쉐어하우스에 모였다!
청춘남녀들이 만들어가는 조금 특별한 썸과 연애 이야기!",#로맨스#로맨스코미디#완결로맨스,1978,전체연령가,총 55화,https://image-comic.pstatic.net/webtoon/808955/1/thumbnail_202x120_3474638590057145911.jpg
/webtoon/list?titleId=794942,모노마니아,구리,9.89,"사랑스러운 외모와 밝은 성격으로 인기가 많은 '지우'. 
하루가 멀다 하고 고백을 받지만, 막상 연애를 시작하면 집착하는 습관 때문에 금방 차이고 만다. 

아무도 지우를 이해해 주지 않았지만, 
어느 날 나타난 편입생 '이재'만이 그녀의 이야기를 들어준다.
지우는 이재에게 점차 빠져들고 묘한 소유욕까지 느끼게 되는데...
이재의 진짜 관심사는 뭘까?",#드라마#완결드라마,37186,15세 이용가,총 50화,https://image-comic.pstatic.net/webtoon/794942/1/thumbnail_202x120_9c57519e-f97b-4fad-a19d-3857162354ce.jpg
/webtoon/list?titleId=695796,내일,라마,9.97,"다 되는데 취업만은 안되는 취준생 최준웅(27세,남)
우연한 사고로 저승독점기업 주마등의 저승차사들을 만나게되고
 
특별 위기관리팀의 계약직 막내로 일하며 위기에 처한 사람들을 돕게 되는데.",#드라마#드라마&영화 원작웹툰#사이다#감성드라마,558273,전체연령가,총 299화,https://image-comic.pstatic.net/webtoon/695796/1/optimized_thumbnail_202x120_73423af1-a60d-4aaf-a408-e62f5a956a45.jpg
/webtoon/list?titleId=803222,이세계 용사가 지구를 구하는 이유,자린고비인,9.73,"시스템이 등장한 각성의 밤 이후, 모두가 마나를 가지게 된 세상.
그러나 홀로 마나가 없어 던전의 짐꾼으로 근근히 생활을 이어가던 수정은 자신이 이세계에서 온 용사라고 주장하는 아이를 만난다.
용사가 지닌 수수께끼의 강력한 힘. 용사를 만난 이후 생겨난 가슴 뛰는 인생 첫 스킬.
지구를 구하라는 사명만을 기억하는 엉뚱한 용사와 함께 수정은 원하는 목적을 이룰 수 있을까?",#판타지,25111,15세 이용가,총 21화,https://image-comic.pstatic.net/webtoon/803222/1/thumbnail_202x120_d0b8f534-08bc-465b-b9fd-47c1f9d4839e.jpg
/webtoon/list?titleId=795256,B와 D사이의 C,스토리플러스 / 김영혜,9.69,"'인생은 Birth와 Death사이의 Choice다.’ 
환자들에게 장기를 기증할 사형수가 납치됐다!
납치범은 환자의 보호자들에게 장기이식을 건 잔혹한 게임을 제안한다. 
당신의 목숨과 가족의 목숨, 여러분은 무엇을 선택하시겠습니까?",#드라마#서바이벌#서스펜스#두뇌싸움#완결드라마,23026,전체연령가,총 51화,https://image-comic.pstatic.net/webtoon/795256/1/thumbnail_202x120_3544949059329538098.jpg
/webtoon/list?titleId=570503,연애혁명,232,9.86,"평범하면서 금사빠인 고등학생 순정남 공주영은 
까칠하고 차가운 여학생 왕자림을 보고 사랑에 빠져버린다.
너무 다른 둘, 괜찮을까?",#드라마#다정남#혐관로맨스#학원로맨스#하이틴#완결무료#완결드라마,2543446,15세 이용가,총 442화,https://image-comic.pstatic.net/webtoon/570503/1/inst_thumbnail_20130904204301.jpg
/webtoon/list?titleId=796247,널 사랑하는 죽은 형,상금,9.95,"쌍둥이 형을 교통사고로 잃은 송태한.
하지만 집으로 돌아와보니 죽은 형이 귀신이 되어 돌아왔다.
빙의를 할 수 있다는 사실을 알고 형을 위해 자신의 몸을 '나눠' 쓰기로 결심하지만
그런 형이 갑자기 전학생에게 첫눈에 반하게 되는데…",#로맨스#학원로맨스#서스펜스#빙의#완결로맨스,35366,12세 이용가,총 46화,https://image-comic.pstatic.net/webtoon/796247/1/thumbnail_202x120_61114978-7c34-4c52-b73c-c753ec6678c8.jpg
/webtoon/list?titleId=756137,노답소녀,석우,9.64,"재벌가 손녀인 가빈은 친구 한 명 없는 왕따에 성격까지 노답이다. 
5억원을 대가로 가빈을 비밀리에 경호하기 위해 전학 온 태웅. 
과연 태웅은 정체를 숨긴 채 가빈을 잘 경호할 수 있을까?",#로맨스#재벌#청춘로맨스#성장드라마#완결로맨스,425299,전체연령가,총 103화,https://image-comic.pstatic.net/webtoon/756137/1/thumbnail_202x120_61e6f81d-6f4a-421e-8492-8df919fc3826.jpg
/webtoon/list?titleId=780137,"오직, 밝은 미래",박원희,9.84,"'어제'로 돌아갈 수 있다면, 당신은 어떤 선택을 하시겠습니까?
취업도, 연애도, 전부 실패한 취준생 현재는 볼 생각이 없던 어느 작은 회사의 면접을 보게 된다.
그날 이후로, 현재의 시간은 거꾸로 흘러가기 시작한다.
어제 그리고 또 어제. 매일매일 하루 전으로 돌아가는 현재의 시간.
그 과정에서 알고 싶지 않은 진실을 마주한 현재는 이 상황에서 벗어나 '밝은 미래'를 맞이할 수 있을까.",#드라마#타임슬립#성장드라마#완결드라마,20503,12세 이용가,총 83화,https://image-comic.pstatic.net/webtoon/780137/1/thumbnail_202x120_30266413-fa5c-4807-92c6-2593ecfc71fe.jpg
/webtoon/list?titleId=783971,이별학,맹물,9.9,"서른 살까지 모솔로 살다 겨우 첫 연애를 시작한 '고장가'는
3년을 만나도 여자친구 '우주'에 대한 마음이 뜨겁기만 한 댕댕남이다.
그럼에도 사랑에 유효기간이 있었던 것일까?
위기가 반복될수록 서툰 그의 연애는 차갑게 식어간다...

사랑만 있으면 될 것 같았던 연애,
장가와 우주의 조금은 특별한 이별 이야기.",#드라마#완결드라마,25101,전체연령가,총 54화,https://image-comic.pstatic.net/webtoon/783971/1/thumbnail_202x120_f42dad10-668f-419f-9b20-ffeac326b8c5.jpg
/webtoon/list?titleId=793113,우리 은하,녕,9.75,"하렘 만화 오타쿠 ‘나은하’는 어느 날 신의 도움으로 미소녀 미소년들이 가득한 학교로 전학을 가게 된다. 
여기선 모두가 날 좋아해! 하렘 라이프 최고! 
그런데 ‘이우주’가 전학을 오고 나서는 이상한 일들이 생기는데...
‘난 하렘 주인공이 아니었어...?’ 
우당탕탕 은하의 하렘 공략기!",#로맨스#2021 지상최대공모전#학원로맨스#역하렘#완결로맨스,16038,전체연령가,총 55화,https://image-comic.pstatic.net/webtoon/793113/1/thumbnail_202x120_04d41b32-21cf-4ea6-ae12-230ad870c841.jpg
/webtoon/list?titleId=784837,귀령왕,손고후 / 박진석,9.75,"과거 무림의 세계관이 현대까지 이어진 오늘날…
살인마 귀령왕이 자취를 감춘 후, 무림은 잠시나마 평화로운 나날을 보낸다.
어느 날, 무림인들의 내공을 증강시켜 힘의 왜곡을 부르는 약물이 등장하고, 때마침 사라졌던 귀령왕이 모습을 드러내면서
평화로웠던 무림은 다시 한번 혼란의 소용돌이에 빠져드는데…",#액션#완결액션,137764,전체연령가,총 84화,https://image-comic.pstatic.net/webtoon/784837/1/thumbnail_202x120_3546692700171429172.jpg
/webtoon/list?titleId=797760,마침내 사랑이에요 마왕님!,밀크마스터,9.97,"마계를 통일하고 잠시 마왕성을 떠나 권태로운 일상을 보내던 마왕 엘리고르(600살)는 산책 중에 외모에 혹해 한 소년을 구한다.
연약하고 부드러운 얼굴, 해사한 표정의 미소년, 제레미엘!!
그는 성기사요, 나는 마왕!
한낱 인간에 흔들리는 이 감정은, “역시 분노인가?”",#개그#로맨스코미디#로판#완결개그,61907,전체연령가,총 40화,https://image-comic.pstatic.net/webtoon/797760/1/thumbnail_202x120_142bc968-df96-4fe6-b1ec-a4f7d1d50c96.jpg
/webtoon/list?titleId=807996,월야환담,홍정훈 / 고진호,9.73,"""미친 달의 세계에 온 것을 환영한다!""
뱀파이어에게 가족을 잃은 세건, 뱀파이어 헌터가 되려하다!",#판타지#뱀파이어#소설원작#완결판타지,25341,15세 이용가,총 72화,https://image-comic.pstatic.net/webtoon/807996/1/thumbnail_202x120_3835204748768076081.jpg
/webtoon/list?titleId=796903,불청객,정로맨,7.48,"사랑스러운 부부 생활툰을 연재하는 인기 웹툰작가 은영,
그녀의 결혼생활은 웹툰과는 달리 불행으로 가득 차 있다.
그러던 어느 날, 술에 취해 눈 떠보니 남편이 시체가 되어 있었다.
때마침 들이닥치는 불청객들, 그들로부터 남편의 시체를 숨겨야 한다!",#스릴러#2021 지상최대공모전#서스펜스#완결무료#완결스릴러,41121,15세 이용가,총 43화,https://image-comic.pstatic.net/webtoon/796903/1/thumbnail_202x120_5e67dc49-fffd-496b-b2f6-31133dca4bd5.jpg
/webtoon/list?titleId=791616,미니어처 생활백서,엘렌 심,9.97,"모르는 할머니가 준 젤리빈을 먹고 작아져버렸다?!
소꿉친구 방에 있는 인형의 집에서 지내게 된 18살 남고생의 눈물겨운 생활기!",#드라마#무해한,100006,12세 이용가,총 62화,https://image-comic.pstatic.net/webtoon/791616/1/thumbnail_202x120_070fb1aa-7c2a-40a8-80db-8cc6989e7468.jpg
/webtoon/list?titleId=787465,철수와 영희 이야기,울,9.94,"""너 정체가 뭐야?"" 
어느 날 갑자기 나타난 짝꿍 우영희. 사람이 아닌 것 같은데...? 
감정을 배우기 위해 학교에 온 로봇 영희와, 그런 영희를 도와주며 감정을 알려주는 철수. 
그런데... 영희와 함께 지낼수록 철수에게 알 수 없는 감정이 생긴다? 
누구도 들어올 수 없는 둘만의 세계 이야기!",#로맨스#2021 지상최대공모전#sf#학원로맨스#학원물#성장드라마#완결로맨스,60354,전체연령가,총 65화,https://image-comic.pstatic.net/webtoon/787465/1/thumbnail_202x120_932069ed-7131-4211-8f3c-47ac7f01cd8f.jpg
/webtoon/list?titleId=793279,1학년 9반,우윱,9.7,"1학년 9반 친구들은 부푼 설레임을 안고 수학여행을 떠나지만. 일진들의 장난으로 반 전체가 무인도에 표류하게된다.
서로에 대한 불신으로 더 이상 친구가 아닌 적이 되어 버린 1학년 9반 친구들... 과연 그들은 무사히 탈출 할 수 있을까?",#스릴러#서스펜스#완결스릴러,56321,15세 이용가,총 55화,https://image-comic.pstatic.net/webtoon/793279/1/thumbnail_202x120_93909ecb-1c8f-4a1a-8bea-a2ac401beef1.jpg
/webtoon/list?titleId=755668,마녀와 용의 신혼일기,뉴릉이 / 디망 / 바리달,9.96,"한 번의 실수로 인생을 꿰인 천재 마녀의 달콤살벌 신혼생활!
신입과의 하룻밤으로 모든 지위와 명성에 먹칠 당하게 된 천재 마법사 웬디. 
그런데 뭐..? 비밀을 지켜줄 테니 결혼해달라고...?!",#로맨스#연상연하#걸크러시#소설원작#완결로맨스,245396,15세 이용가,총 127화,https://image-comic.pstatic.net/webtoon/755668/1/thumbnail_202x120_e7135312-b0ce-4cb4-8b3c-bc4bc93bbe02.jpg
/webtoon/list?titleId=798177,키미앤조이,치자,9.97,"1980년대 프랑스의 어느 한적한 시골에서 펼쳐지는 로맨스!
구두 디자이너인 조이는 번아웃으로 지친 일상을 멈추고, 인생 처음으로 휴식다운 휴식을 즐기러 왔다.
하지만 계획과는 달리 드넓은 포도밭 끝에 위치한 숙소는 가는 길부터 몹시 험난하다.
택시도 안 잡혀서 하염없이 걷던 조이는 낡은 트럭이 튀기고 간 흙탕물까지 잔뜩 뒤집어쓰게 되고,
그렇게 고생해서 드디어 도착한 숙소.
그리고 그녀의 눈앞에 아까의 그 낡은 트럭과 트럭의 주인 키미가 나타나는데...! 
첫인상부터 달갑지 않은 둘. 이곳에서 조이는 과연 평화로운 휴식을 보낼 수 있을까?",#로맨스#2021 지상최대공모전#현실로맨스#까칠남#완결로맨스,65354,12세 이용가,총 38화,https://image-comic.pstatic.net/webtoon/798177/1/thumbnail_202x120_b1cf9d86-77da-4e21-bbf7-9ed823f6139f.jpg
